0	 10	 0	 -78	 -0	 0	 -0
0.01	 10	 0	 -78	 -0	 0	 -0
0.02	 10	 0	 -78	 0	 -8.87015e-07	 0
0.03	 9.99999	 0	 -78	 0	 -2.77951e-06	 0
0.04	 9.99998	 0	 -78	 0	 -4.30744e-06	 0
0.05	 9.99997	 0	 -78	 0	 -5.24833e-06	 0
0.06	 9.99995	 0	 -78	 0	 -6.56584e-06	 0
0.07	 9.99993	 0	 -78	 0	 -8.62437e-06	 0
0.08	 9.99992	 0	 -78	 0	 -1.07974e-05	 0
0.09	 9.99989	 0	 -78	 0	 -1.27545e-05	 0
0.1	 9.99987	 0	 -78	 0	 -1.48474e-05	 0
0.11	 9.99984	 0	 -78	 0	 -1.73367e-05	 0
0.12	 9.99982	 0	 -78	 0	 -2.00274e-05	 0
0.13	 9.99978	 0	 -78	 0	 -2.27243e-05	 0
0.14	 9.99975	 0	 -78	 0	 -2.55227e-05	 0
0.15	 9.99972	 0	 -78	 0	 -2.85566e-05	 0
0.16	 9.99968	 0	 -78	 0	 -3.17796e-05	 0
0.17	 9.99964	 0	 -78	 0	 -3.50983e-05	 0
0.18	 9.9996	 0	 -78	 0	 -3.85284e-05	 0
0.19	 9.99955	 0	 -78	 0	 -4.21299e-05	 0
0.2	 9.99951	 0	 -78	 0	 -4.58993e-05	 0
0.21	 9.99946	 0	 -78	 0	 -4.97971e-05	 0
0.22	 9.99941	 0	 -78	 0	 -5.382e-05	 0
0.23	 9.99935	 0	 -78	 0	 -5.79928e-05	 0
0.24	 9.9993	 0	 -78	 0	 -6.23208e-05	 0
0.25	 9.99924	 0	 -78	 0	 -6.67893e-05	 0
0.26	 9.99918	 0	 -78	 0	 -7.13939e-05	 0
0.27	 9.99912	 0	 -78	 0	 -7.61443e-05	 0
0.28	 9.99905	 0	 -78	 0	 -8.10457e-05	 0
0.29	 9.99899	 0	 -78	 0	 -8.60939e-05	 0
0.3	 9.99892	 0	 -78	 0	 -9.12865e-05	 0
0.31	 9.99884	 0	 -78	 0	 -9.66275e-05	 0
0.32	 9.99877	 0	 -78	 0	 -0.00010212	 0
0.33	 9.9987	 0	 -78	 0	 -0.000107765	 0
0.34	 9.99862	 0	 -78	 0	 -0.00011356	 0
0.35	 9.99854	 0	 -78	 0	 -0.000119507	 0
0.36	 9.99845	 0	 -78	 0	 -0.000125609	 0
0.37	 9.99837	 0	 -78	 0	 -0.000131866	 0
0.38	 9.99828	 0	 -78	 0	 -0.000138277	 0
0.39	 9.99819	 0	 -78	 0	 -0.000144844	 0
0.4	 9.9981	 0	 -78	 0	 -0.000151566	 0
0.41	 9.99801	 0	 -78	 0	 -0.000158446	 0
0.42	 9.99791	 0	 -78	 0	 -0.000165481	 0
0.43	 9.99781	 0	 -78	 0	 -0.000172672	 0
0.44	 9.99771	 0	 -78	 0	 -0.00018002	 0
0.45	 9.99761	 0	 -78	 0	 -0.000187523	 0
0.46	 9.9975	 0	 -78	 0	 -0.000195182	 0
0.47	 9.99739	 0	 -78	 0	 -0.000202995	 0
0.48	 9.99728	 0	 -78	 0	 -0.000210963	 0
0.49	 9.99717	 0	 -78	 0	 -0.000219085	 0
0.5	 9.99705	 0	 -78	 0	 -0.00022736	 0
0.51	 9.99694	 0	 -78	 0	 -0.000235788	 0
0.52	 9.99682	 0	 -78	 0	 -0.000244368	 0
0.53	 9.99669	 0	 -78	 0	 -0.000253099	 0
0.54	 9.99657	 0	 -78	 0	 -0.00026198	 0
0.55	 9.99644	 0	 -78	 0	 -0.000271012	 0
0.56	 9.99631	 0	 -78	 0	 -0.000280192	 0
0.57	 9.99618	 0	 -78	 0	 -0.000289522	 0
0.58	 9.99605	 0	 -78	 0	 -0.000299	 0
0.59	 9.99591	 0	 -78	 0	 -0.000308625	 0
0.6	 9.99577	 0	 -78	 0	 -0.000318398	 0
0.61	 9.99563	 0	 -78	 0	 -0.000328317	 0
0.62	 9.99549	 0	 -78	 0	 -0.000338383	 0
0.63	 9.99535	 0	 -78	 0	 -0.000348595	 0
0.64	 9.9952	 0	 -78	 0	 -0.000358952	 0
0.65	 9.99505	 0	 -78	 0	 -0.000369455	 0
0.66	 9.9949	 0	 -78	 0	 -0.000380104	 0
0.67	 9.99474	 0	 -78	 0	 -0.000390897	 0
0.68	 9.99459	 0	 -78	 0	 -0.000401835	 0
0.69	 9.99443	 0	 -78	 0	 -0.000412918	 0
0.7	 9.99427	 0	 -78	 0	 -0.000424145	 0
0.71	 9.99411	 0	 -78	 0	 -0.000435517	 0
0.72	 9.99394	 0	 -78	 0	 -0.000447032	 0
0.73	 9.99377	 0	 -78	 0	 -0.000458691	 0
0.74	 9.9936	 0	 -78	 0	 -0.000470494	 0
0.75	 9.99343	 0	 -78	 0	 -0.000482439	 0
0.76	 9.99326	 0	 -78	 0	 -0.000494527	 0
0.77	 9.99308	 0	 -78	 0	 -0.000506758	 0
0.78	 9.9929	 0	 -78	 0	 -0.00051913	 0
0.79	 9.99272	 0	 -78	 0	 -0.000531643	 0
0.8	 9.99254	 0	 -78	 0	 -0.000544297	 0
0.81	 9.99235	 0	 -78	 0	 -0.000557091	 0
0.82	 9.99216	 0	 -78	 0	 -0.000570025	 0
0.83	 9.99197	 0	 -78	 0	 -0.000583097	 0
